K_Delivery_Address,K_Member,Country,T_Start,T_End,City,Zip_Code
4819,17210,United Kingdom,2010-12-11 12:15:00,,,
4820,17211,United Kingdom,2009-12-13 13:17:00,,,
4821,17212,United Kingdom,2010-10-08 09:22:00,,,
4822,17213,United Kingdom,2009-12-15 10:28:00,,,
4823,17214,United Kingdom,2010-12-15 15:14:00,,,
4824,17215,United Kingdom,2010-01-09 13:39:00,,,
4825,17216,United Kingdom,2010-03-06 13:03:00,,,
4826,17217,United Kingdom,2010-03-30 13:35:00,,,
4827,17218,United Kingdom,2010-01-25 16:12:00,,,
4828,17219,United Kingdom,2010-10-19 11:29:00,,,
4829,17220,United Kingdom,2010-01-20 11:57:00,,,
4830,17221,United Kingdom,2010-11-04 15:34:00,,,
4831,17222,United Kingdom,2010-10-01 15:24:00,,,
4832,17223,United Kingdom,2010-11-29 17:19:00,,,
4833,17224,United Kingdom,2010-07-26 13:30:00,,,
4834,17225,United Kingdom,2010-07-05 11:38:00,,,
4835,17226,United Kingdom,2010-12-02 14:31:00,,,
4836,17227,United Kingdom,2010-01-15 15:05:00,,,
4837,17228,United Kingdom,2010-12-03 11:54:00,,,
4838,17229,United Kingdom,2011-07-20 12:38:00,,,
4839,17230,United Kingdom,2009-08-12 13:41:00,,,
4840,17231,United Kingdom,2009-07-12 16:38:00,,,
4841,17232,United Kingdom,2011-11-25 12:24:00,,,
4842,17233,United Kingdom,2009-12-15 12:03:00,,,
4843,17234,United Kingdom,2011-10-06 11:20:00,,,
4844,17235,United Kingdom,2010-04-06 17:01:00,,,
4845,17236,United Kingdom,2010-07-03 13:00:00,,,
4846,17237,United Kingdom,2010-11-23 11:45:00,,,
4847,17238,United Kingdom,2009-01-12 10:59:00,,,
4848,17239,United Kingdom,2010-01-07 10:53:00,,,
4849,17240,United Kingdom,2010-04-22 15:44:00,,,
4850,17241,United Kingdom,2010-02-15 14:47:00,,,
4851,17242,United Kingdom,2010-01-24 10:27:00,,,
4852,17243,United Kingdom,2009-01-12 15:36:00,,,
4853,17244,United Kingdom,2009-06-12 11:27:00,,,
4854,17245,United Kingdom,2010-01-19 15:39:00,,,
4855,17246,United Kingdom,2009-01-12 17:45:00,,,
4856,17247,United Kingdom,2011-11-24 15:21:00,,,
4857,17248,United Kingdom,2010-08-15 11:55:00,,,
4858,17249,United Kingdom,2010-07-10 11:33:00,,,
4859,17250,United Kingdom,2011-03-23 16:45:00,,,
4860,17251,United Kingdom,2009-12-15 10:36:00,,,
4861,17252,United Kingdom,2011-06-06 16:41:00,,,
4862,17253,United Kingdom,2011-11-21 12:59:00,,,
4863,17254,United Kingdom,2010-03-11 14:00:00,,,
4864,17255,United Kingdom,2010-09-19 15:53:00,,,
4865,17256,United Kingdom,2010-04-18 13:40:00,,,
4866,17257,United Kingdom,2010-09-29 12:49:00,,,
4867,17258,United Kingdom,2010-12-02 15:51:00,,,
4868,17259,United Kingdom,2010-02-22 13:38:00,,,
4869,17260,United Kingdom,2010-10-24 13:21:00,,,
4870,17261,United Kingdom,2010-07-18 11:49:00,,,
4871,17262,United Kingdom,2009-12-15 11:26:00,,,
4872,17263,United Kingdom,2011-05-15 14:32:00,,,
4873,17264,United Kingdom,2010-11-10 12:52:00,,,
4874,17265,United Kingdom,2011-12-06 12:00:00,,,
4875,17266,United Kingdom,2010-09-03 10:42:00,,,
4876,17267,United Kingdom,2011-04-08 17:19:00,,,
4877,17268,United Kingdom,2009-08-12 11:46:00,,,
4878,17269,United Kingdom,2010-11-19 11:12:00,,,
4879,17270,United Kingdom,2009-07-12 17:18:00,,,
4880,17271,United Kingdom,2009-03-12 13:49:00,,,
4881,17272,United Kingdom,2011-03-22 12:05:00,,,
4882,17273,United Kingdom,2010-11-10 15:57:00,,,
4883,17274,United Kingdom,2010-09-11 12:06:00,,,
4884,17275,United Kingdom,2010-11-21 13:26:00,,,
4885,17276,United Kingdom,2010-02-11 16:20:00,,,
4886,17277,United Kingdom,2011-01-21 12:37:00,,,
4887,17278,United Kingdom,2010-05-23 13:49:00,,,
4888,17279,United Kingdom,2011-10-13 11:58:00,,,
4889,17280,United Kingdom,2010-09-27 16:46:00,,,
4890,17281,United Kingdom,2010-04-02 13:00:00,,,
4891,17282,United Kingdom,2010-09-06 12:07:00,,,
4892,17283,United Kingdom,2010-11-26 11:53:00,,,
4893,17284,United Kingdom,2010-11-15 17:14:00,,,
4894,17285,United Kingdom,2010-02-14 14:10:00,,,
4895,17286,United Kingdom,2010-04-11 13:43:00,,,
4896,17287,United Kingdom,2009-03-12 12:45:00,,,
4897,17288,United Kingdom,2010-10-11 14:44:00,,,
4898,17289,United Kingdom,2010-08-03 12:52:00,,,
4899,17290,United Kingdom,2009-12-13 13:28:00,,,
4900,17291,United Kingdom,2011-04-02 13:04:00,,,
4901,17292,United Kingdom,2010-09-05 14:52:00,,,
4902,17293,United Kingdom,2009-03-12 15:09:00,,,
4903,17294,United Kingdom,2010-08-02 14:21:00,,,
4904,17295,United Kingdom,2011-06-10 12:22:00,,,
4905,17296,United Kingdom,2009-09-12 14:01:00,,,
4906,17297,United Kingdom,2011-11-22 14:43:00,,,
4907,17298,United Kingdom,2010-08-03 08:56:00,,,
4908,17299,United Kingdom,2010-08-15 16:00:00,,,
4909,17300,United Kingdom,2010-08-15 11:02:00,,,
4910,17301,United Kingdom,2010-03-25 13:16:00,,,
4911,17302,United Kingdom,2011-07-02 10:14:00,,,
4912,17303,United Kingdom,2010-12-13 13:32:00,,,
4913,17304,United Kingdom,2010-06-23 16:23:00,,,
4914,17305,United Kingdom,2010-01-03 12:47:00,,,
4915,17306,United Kingdom,2010-01-11 11:38:00,,,
4916,17307,United Kingdom,2010-01-19 16:38:00,,,
4917,17308,United Kingdom,2010-09-13 09:35:00,,,
4918,17309,United Kingdom,2010-04-02 15:49:00,,,
4919,17310,United Kingdom,2010-06-23 11:38:00,,,
4920,17311,United Kingdom,2010-03-02 12:38:00,,,
4921,17312,United Kingdom,2011-03-07 13:12:00,,,
4922,17313,United Kingdom,2011-08-11 15:45:00,,,
4923,17314,United Kingdom,2009-03-12 11:25:00,,,
4924,17315,United Kingdom,2010-09-27 12:45:00,,,
4925,17316,United Kingdom,2010-10-15 14:35:00,,,
4926,17317,United Kingdom,2011-11-09 12:45:00,,,
4927,17318,United Kingdom,2009-12-14 13:11:00,,,
4928,17319,United Kingdom,2010-08-02 15:47:00,,,
4929,17320,United Kingdom,2010-01-21 16:29:00,,,
4930,17321,United Kingdom,2010-11-05 12:10:00,,,
4931,17322,United Kingdom,2009-03-12 11:46:00,,,
4932,17323,United Kingdom,2010-10-01 11:58:00,,,
4933,17324,United Kingdom,2009-12-18 15:29:00,,,
4934,17325,United Kingdom,2010-08-03 11:31:00,,,
4935,17326,United Kingdom,2010-06-28 14:05:00,,,
4936,17327,United Kingdom,2010-05-26 11:20:00,,,
4937,17328,United Kingdom,2010-04-02 17:11:00,,,
4938,17329,United Kingdom,2009-03-12 16:09:00,,,
4939,17330,United Kingdom,2010-02-03 09:20:00,,,
4940,17331,United Kingdom,2011-08-08 11:55:00,,,
4941,17332,United Kingdom,2010-02-21 14:41:00,,,
4942,17333,United Kingdom,2011-09-15 10:11:00,,,
4943,17334,United Kingdom,2010-10-29 12:16:00,,,
4944,17335,United Kingdom,2010-01-24 11:15:00,,,
4945,17336,United Kingdom,2010-08-24 15:37:00,,,
4946,17337,United Kingdom,2011-02-02 17:06:00,,,
4947,17338,United Kingdom,2010-10-03 16:09:00,,,
4948,17339,United Kingdom,2010-07-18 13:08:00,,,
4949,17340,United Kingdom,2010-02-14 14:54:00,,,
4950,17341,United Kingdom,2010-06-17 18:17:00,,,
4951,17342,United Kingdom,2010-08-02 09:16:00,,,
4952,17343,United Kingdom,2009-03-12 18:30:00,,,
4953,17344,United Kingdom,2009-11-12 12:31:00,,,
4954,17345,United Kingdom,2009-01-12 16:17:00,,,
4955,17346,United Kingdom,2010-04-18 12:18:00,,,
4956,17347,United Kingdom,2011-09-14 13:12:00,,,
4957,17348,United Kingdom,2010-10-03 12:13:00,,,
4958,17349,United Kingdom,2010-03-18 14:26:00,,,
4959,17350,United Kingdom,2010-01-02 15:38:00,,,
4960,17351,United Kingdom,2009-10-12 18:43:00,,,
4961,17352,United Kingdom,2010-12-01 16:13:00,,,
4962,17353,United Kingdom,2010-03-25 12:52:00,,,
4963,17354,United Kingdom,2010-07-10 13:22:00,,,
4964,17355,United Kingdom,2010-11-18 13:18:00,,,
4965,17356,United Kingdom,2010-01-20 12:14:00,,,
4966,17357,United Kingdom,2011-11-15 16:29:00,,,
4967,17358,United Kingdom,2010-02-24 16:42:00,,,
4968,17359,United Kingdom,2010-01-03 14:48:00,,,
4969,17360,United Kingdom,2010-01-10 12:07:00,,,
4970,17361,United Kingdom,2010-01-02 14:30:00,,,
4971,17362,United Kingdom,2010-06-01 10:53:00,,,
4972,17363,United Kingdom,2010-02-11 17:25:00,,,
4973,17364,United Kingdom,2009-07-12 15:28:00,,,
4974,17365,United Kingdom,2010-01-02 11:56:00,,,
4975,17366,United Kingdom,2010-09-09 19:46:00,,,
4976,17367,United Kingdom,2011-04-15 14:21:00,,,
4977,17368,United Kingdom,2009-12-15 17:45:00,,,
4978,17369,United Kingdom,2010-10-09 09:49:00,,,
4979,17370,United Kingdom,2011-06-23 11:50:00,,,
4980,17371,United Kingdom,2009-08-12 12:25:00,,,
4981,17372,United Kingdom,2009-03-12 18:41:00,,,
4982,17373,United Kingdom,2010-02-28 14:17:00,,,
4983,17374,United Kingdom,2010-09-11 17:14:00,,,
4984,17375,United Kingdom,2010-04-10 09:14:00,,,
4985,17376,United Kingdom,2010-05-07 11:11:00,,,
4986,17377,United Kingdom,2009-02-12 12:39:00,,,
4987,17378,United Kingdom,2010-11-30 18:46:00,,,
4988,17379,United Kingdom,2011-11-28 13:56:00,,,
4989,17380,United Kingdom,2010-06-23 11:24:00,,,
4990,17381,United Kingdom,2010-09-06 12:55:00,,,
4991,17382,United Kingdom,2010-05-19 11:33:00,,,
4992,17383,United Kingdom,2010-12-09 14:54:00,,,
4993,17384,United Kingdom,2010-08-29 16:01:00,,,
4994,17385,United Kingdom,2011-11-25 11:02:00,,,
4995,17386,United Kingdom,2010-11-19 13:40:00,,,
4996,17387,United Kingdom,2011-06-11 11:25:00,,,
4997,17388,United Kingdom,2009-10-12 11:45:00,,,
4998,17389,United Kingdom,2009-04-12 12:06:00,,,
4999,17390,United Kingdom,2010-10-15 11:29:00,,,
5000,17391,United Kingdom,2011-06-28 12:21:00,,,
5001,17392,United Kingdom,2010-09-15 16:17:00,,,
5002,17393,United Kingdom,2010-08-08 15:53:00,,,
5003,17394,United Kingdom,2011-04-05 13:22:00,,,
5004,17395,United Kingdom,2010-07-19 15:34:00,,,
5005,17396,United Kingdom,2010-09-24 13:04:00,,,
5006,17397,United Kingdom,2010-10-19 13:20:00,,,
5007,17398,United Kingdom,2011-03-29 13:04:00,,,
5008,17400,United Kingdom,2009-12-17 15:41:00,,,
5009,17401,United Kingdom,2010-06-16 16:54:00,,,
5010,17402,United Kingdom,2009-12-16 17:40:00,,,
5011,17403,United Kingdom,2010-09-15 12:29:00,,,
5012,17404,Sweden,2010-07-01 11:31:00,,,
5013,17405,United Kingdom,2011-12-07 14:17:00,,,
5014,17406,United Kingdom,2009-06-12 13:45:00,,,
5015,17407,United Kingdom,2010-10-24 11:57:00,,,
5016,17408,United Kingdom,2010-07-13 14:02:00,,,
5017,17409,United Kingdom,2009-11-12 12:17:00,,,
5018,17410,United Kingdom,2011-08-05 15:21:00,,,
5019,17411,United Kingdom,2009-03-12 12:02:00,,,
5020,17412,United Kingdom,2009-02-12 13:51:00,,,
5021,17413,United Kingdom,2010-05-19 11:11:00,,,
5022,17414,United Kingdom,2009-03-12 16:49:00,,,
5023,17415,United Kingdom,2011-09-21 12:50:00,,,
5024,17416,United Kingdom,2009-12-14 16:29:00,,,
5025,17417,United Kingdom,2010-09-06 10:00:00,,,
5026,17418,United Kingdom,2010-11-17 13:42:00,,,
5027,17419,United Kingdom,2010-01-25 13:19:00,,,
5028,17420,United Kingdom,2010-03-11 13:09:00,,,
5029,17421,United Kingdom,2009-04-12 15:43:00,,,
5030,17422,United Kingdom,2010-06-23 10:19:00,,,
5031,17423,United Kingdom,2010-11-11 12:26:00,,,
5032,17425,United Kingdom,2011-10-10 11:37:00,,,
5033,17426,United Kingdom,2010-02-17 13:39:00,,,
5034,17427,United Kingdom,2011-09-29 11:29:00,,,
5035,17428,United Kingdom,2009-01-12 17:28:00,,,
5036,17429,United Kingdom,2010-06-10 12:30:00,,,
5037,17430,United Kingdom,2010-08-17 11:52:00,,,
5038,17431,United Kingdom,2011-01-30 14:36:00,,,
5039,17432,United Kingdom,2009-03-12 19:13:00,,,
5040,17433,United Kingdom,2010-11-19 13:37:00,,,
5041,17434,United Kingdom,2011-09-15 13:54:00,,,
5042,17435,United Kingdom,2010-10-24 13:55:00,,,
5043,17436,United Kingdom,2009-07-12 12:31:00,,,
5044,17437,United Kingdom,2010-06-28 11:11:00,,,
5045,17438,United Kingdom,2010-08-03 16:53:00,,,
5046,17439,United Kingdom,2010-02-22 12:48:00,,,
5047,17440,United Kingdom,2010-08-06 14:40:00,,,
5048,17441,United Kingdom,2009-07-12 13:32:00,,,
5049,17442,United Kingdom,2010-02-15 15:54:00,,,
5050,17443,Canada,2011-04-05 10:47:00,,,
5051,17444,Canada,2011-06-20 09:04:00,,,
5052,17446,United Kingdom,2011-02-02 14:40:00,,,
5053,17447,United Kingdom,2011-09-29 10:10:00,,,
5054,17448,United Kingdom,2010-04-03 17:29:00,,,
5055,17449,United Kingdom,2009-09-12 14:16:00,,,
5056,17450,United Kingdom,2010-09-27 16:59:00,,,
5057,17451,United Kingdom,2011-08-26 11:54:00,,,
5058,17453,United Kingdom,2011-06-10 17:02:00,,,
5059,17454,United Kingdom,2010-01-15 15:40:00,,,
5060,17455,United Kingdom,2011-05-20 12:31:00,,,
5061,17456,United Kingdom,2010-09-09 15:28:00,,,
5062,17457,United Kingdom,2009-07-12 14:52:00,,,
5063,17458,United Kingdom,2010-11-23 11:43:00,,,
5064,17459,United Kingdom,2011-10-10 17:00:00,,,
5065,17460,United Kingdom,2010-01-22 13:25:00,,,
5066,17461,United Kingdom,2011-10-11 12:01:00,,,
5067,17462,United Kingdom,2011-02-28 17:01:00,,,
5068,17463,United Kingdom,2010-04-29 17:57:00,,,
5069,17464,United Kingdom,2010-03-30 13:15:00,,,
5070,17465,United Kingdom,2009-03-12 13:25:00,,,
5071,17466,United Kingdom,2011-09-22 09:16:00,,,
5072,17467,United Kingdom,2010-09-11 12:58:00,,,
5073,17468,United Kingdom,2010-11-29 17:25:00,,,
5074,17469,United Kingdom,2009-12-16 15:06:00,,,
5075,17470,United Kingdom,2010-07-19 16:16:00,,,
5076,17471,United Kingdom,2010-08-22 11:53:00,,,
5077,17472,United Kingdom,2010-03-21 13:27:00,,,
5078,17473,United Kingdom,2010-09-09 19:03:00,,,
5079,17474,United Kingdom,2010-04-19 10:43:00,,,
5080,17475,United Kingdom,2011-09-21 14:55:00,,,
5081,17476,United Kingdom,2009-02-12 12:09:00,,,
5082,17477,United Kingdom,2010-02-03 11:53:00,,,
5083,17478,United Kingdom,2010-03-16 14:19:00,,,
5084,17479,United Kingdom,2010-03-17 09:26:00,,,
5085,17480,United Kingdom,2010-09-21 12:31:00,,,
5086,17481,United Kingdom,2011-07-09 09:57:00,,,
5087,17482,United Kingdom,2010-10-05 14:10:00,,,
5088,17483,United Kingdom,2010-10-21 12:43:00,,,
5089,17484,United Kingdom,2010-03-25 16:17:00,,,
5090,17486,United Kingdom,2011-03-23 14:00:00,,,
5091,17487,United Kingdom,2009-11-12 15:06:00,,,
5092,17488,United Kingdom,2010-08-03 14:07:00,,,
5093,17489,United Kingdom,2011-11-05 11:34:00,,,
5094,17490,United Kingdom,2010-05-19 12:40:00,,,
5095,17491,United Kingdom,2010-04-28 11:57:00,,,
5096,17492,United Kingdom,2010-09-07 13:27:00,,,
5097,17493,United Kingdom,2010-11-19 16:57:00,,,
5098,17494,United Kingdom,2010-07-26 10:06:00,,,
5099,17495,United Kingdom,2010-11-14 11:50:00,,,
5100,17496,United Kingdom,2010-01-14 13:36:00,,,
5101,17497,United Kingdom,2010-08-04 08:01:00,,,
5102,17498,United Kingdom,2011-09-25 12:25:00,,,
5103,17499,United Kingdom,2010-05-27 09:59:00,,,
5104,17500,United Kingdom,2011-10-11 09:08:00,,,
5105,17501,United Kingdom,2011-03-05 09:46:00,,,
5106,17502,United Kingdom,2011-10-11 16:39:00,,,
5107,17503,United Kingdom,2011-01-11 11:12:00,,,
5108,17504,United Kingdom,2010-08-02 09:22:00,,,
5109,17505,United Kingdom,2010-04-13 16:33:00,,,
5110,17506,United Kingdom,2011-09-25 11:39:00,,,
5111,17507,United Kingdom,2011-03-02 18:08:00,,,
5112,17508,Greece,2009-07-12 11:46:00,,,
5113,17509,United Kingdom,2011-07-10 13:14:00,,,
5114,17510,United Kingdom,2010-10-15 10:20:00,,,
5115,17511,United Kingdom,2009-02-12 10:52:00,,,
5116,17512,United Kingdom,2009-10-12 19:35:00,,,
5117,17513,United Kingdom,2010-08-17 15:08:00,,,
5118,17514,United Kingdom,2010-08-02 14:00:00,,,
5119,17515,United Kingdom,2010-07-06 13:29:00,,,
5120,17516,United Kingdom,2010-11-26 12:50:00,,,
5121,17517,United Kingdom,2011-04-02 11:48:00,,,
5122,17518,United Kingdom,2010-03-28 13:31:00,,,
5123,17519,United Kingdom,2009-01-12 09:57:00,,,
5124,17520,United Kingdom,2011-10-17 12:04:00,,,
5125,17521,United Kingdom,2010-01-10 11:49:00,,,
5126,17522,United Kingdom,2011-05-05 16:31:00,,,
5127,17523,United Kingdom,2011-11-20 13:40:00,,,
5128,17524,United Kingdom,2010-09-27 16:20:00,,,
5129,17525,United Kingdom,2010-07-10 09:12:00,,,
5130,17526,United Kingdom,2009-12-17 16:18:00,,,
5131,17527,United Kingdom,2011-05-05 13:43:00,,,
5132,17528,United Kingdom,2011-09-29 13:04:00,,,
5133,17529,United Kingdom,2010-11-01 12:29:00,,,
5134,17530,United Kingdom,2009-06-12 16:17:00,,,
5135,17531,United Kingdom,2010-03-31 12:57:00,,,
5136,17532,United Kingdom,2010-11-19 08:13:00,,,
5137,17533,United Kingdom,2010-01-10 09:14:00,,,
5138,17534,United Kingdom,2010-02-25 16:55:00,,,
5139,17535,United Kingdom,2011-04-03 15:20:00,,,
5140,17536,United Kingdom,2010-01-26 12:00:00,,,
5141,17537,United Kingdom,2011-09-02 13:37:00,,,
5142,17538,United Kingdom,2011-11-14 12:12:00,,,
5143,17539,United Kingdom,2009-12-13 12:36:00,,,
5144,17540,United Kingdom,2010-04-19 09:47:00,,,
5145,17541,United Kingdom,2010-07-18 11:36:00,,,
5146,17542,United Kingdom,2010-08-03 12:08:00,,,
5147,17543,United Kingdom,2010-08-06 12:41:00,,,
5148,17544,United Kingdom,2010-11-14 14:47:00,,,
5149,17545,United Kingdom,2010-11-05 10:04:00,,,
5150,17547,United Kingdom,2010-12-02 14:34:00,,,
5151,17548,United Kingdom,2010-08-11 16:19:00,,,
5152,17549,United Kingdom,2011-10-19 10:05:00,,,
5153,17550,United Kingdom,2010-07-02 15:07:00,,,
5154,17551,United Kingdom,2010-12-15 14:12:00,,,
5155,17552,United Kingdom,2010-03-22 09:19:00,,,
5156,17553,United Kingdom,2010-08-04 09:44:00,,,
5157,17554,United Kingdom,2011-07-14 20:01:00,,,
5158,17555,United Kingdom,2010-02-05 16:02:00,,,
5159,17556,United Kingdom,2010-11-25 17:00:00,,,
5160,17557,United Kingdom,2009-07-12 10:15:00,,,
5161,17558,United Kingdom,2010-11-11 14:36:00,,,
5162,17559,United Kingdom,2010-07-15 12:02:00,,,
5163,17560,United Kingdom,2010-02-17 12:11:00,,,
5164,17561,United Kingdom,2009-06-12 13:29:00,,,
5165,17562,United Kingdom,2011-06-19 13:06:00,,,
5166,17563,United Kingdom,2010-07-04 10:02:00,,,
5167,17564,United Kingdom,2011-09-20 14:00:00,,,
5168,17565,United Kingdom,2010-02-05 11:54:00,,,
5169,17566,United Kingdom,2011-11-14 13:42:00,,,
5170,17567,United Kingdom,2010-09-24 10:48:00,,,
5171,17568,United Kingdom,2010-03-16 16:45:00,,,
5172,17569,United Kingdom,2011-11-01 14:15:00,,,
5173,17571,United Kingdom,2010-06-15 12:50:00,,,
5174,17572,United Kingdom,2009-12-15 10:00:00,,,
5175,17573,United Kingdom,2011-07-09 10:36:00,,,
5176,17574,United Kingdom,2011-11-04 09:47:00,,,
5177,17575,United Kingdom,2010-10-02 13:48:00,,,
5178,17576,United Kingdom,2009-03-12 16:54:00,,,
5179,17577,United Kingdom,2010-09-02 10:10:00,,,
5180,17578,United Kingdom,2010-06-28 11:55:00,,,
5181,17579,United Kingdom,2010-10-05 14:28:00,,,
5182,17580,United Kingdom,2010-10-13 14:28:00,,,
5183,17581,United Kingdom,2009-03-12 12:34:00,,,
5184,17582,United Kingdom,2010-03-26 12:23:00,,,
5185,17583,United Kingdom,2010-05-28 14:24:00,,,
5186,17584,United Kingdom,2010-01-25 08:17:00,,,
5187,17585,United Kingdom,2010-08-18 16:39:00,,,
5188,17586,United Kingdom,2010-03-30 13:12:00,,,
5189,17587,United Kingdom,2010-03-21 14:16:00,,,
5190,17588,United Kingdom,2010-12-03 12:34:00,,,
5191,17589,United Kingdom,2010-07-03 13:48:00,,,
5192,17590,United Kingdom,2011-10-30 14:05:00,,,
5193,17591,United Kingdom,2010-01-17 16:09:00,,,
5194,17592,United Kingdom,2009-01-12 10:49:00,,,
5195,17593,United Kingdom,2009-04-12 14:35:00,,,
5196,17594,United Kingdom,2010-04-14 08:53:00,,,
5197,17595,United Kingdom,2011-02-11 16:19:00,,,
5198,17596,United Kingdom,2009-12-15 13:21:00,,,
5199,17597,United Kingdom,2010-05-05 15:33:00,,,
5200,17598,United Kingdom,2010-11-23 17:43:00,,,
5201,17599,United Kingdom,2010-08-19 12:50:00,,,
5202,17600,United Kingdom,2011-11-22 09:43:00,,,
5203,17601,United Kingdom,2010-11-24 14:29:00,,,
5204,17602,United Kingdom,2010-03-30 17:25:00,,,
5205,17603,United Kingdom,2009-10-12 09:44:00,,,
5206,17604,United Kingdom,2010-01-27 12:19:00,,,
5207,17605,United Kingdom,2010-04-28 14:45:00,,,
5208,17606,United Kingdom,2009-02-12 13:32:00,,,
5209,17607,United Kingdom,2010-11-28 13:11:00,,,
5210,17608,United Kingdom,2010-11-04 13:37:00,,,
5211,17609,United Kingdom,2010-09-04 16:54:00,,,
5212,17610,United Kingdom,2009-06-12 16:07:00,,,
5213,17611,United Kingdom,2009-01-12 13:29:00,,,
5214,17612,United Kingdom,2009-12-17 11:59:00,,,
5215,17613,United Kingdom,2011-07-02 11:20:00,,,
5216,17614,United Kingdom,2011-10-13 16:01:00,,,
5217,17615,United Kingdom,2010-11-08 12:54:00,,,
5218,17616,United Kingdom,2010-09-14 10:43:00,,,
5219,17617,United Kingdom,2010-05-30 12:48:00,,,
5220,17618,United Kingdom,2010-01-24 11:03:00,,,
5221,17619,United Kingdom,2011-01-31 14:18:00,,,
5222,17620,United Kingdom,2011-11-10 12:08:00,,,
5223,17621,United Kingdom,2010-04-10 09:37:00,,,
5224,17622,United Kingdom,2010-04-20 13:38:00,,,
5225,17623,United Kingdom,2009-12-14 14:36:00,,,
5226,17624,United Kingdom,2009-12-20 12:35:00,,,
5227,17625,United Kingdom,2009-12-15 11:49:00,,,
5228,17626,United Kingdom,2010-04-16 12:15:00,,,
5229,17627,United Kingdom,2010-08-18 11:27:00,,,
5230,17628,United Kingdom,2011-09-19 15:21:00,,,
5231,17629,United Kingdom,2010-10-14 13:35:00,,,
5232,17630,United Kingdom,2011-04-21 14:03:00,,,
5233,17631,United Kingdom,2009-09-12 14:15:00,,,
5234,17633,United Kingdom,2010-11-15 14:55:00,,,
5235,17634,United Kingdom,2011-06-01 12:45:00,,,
5236,17635,United Kingdom,2010-04-28 10:51:00,,,
5237,17636,United Kingdom,2011-11-20 14:40:00,,,
5238,17637,United Kingdom,2011-08-16 13:25:00,,,
5239,17638,United Kingdom,2009-12-18 09:58:00,,,
5240,17639,United Kingdom,2010-08-13 11:59:00,,,
5241,17640,United Kingdom,2010-03-23 09:15:00,,,
5242,17642,United Kingdom,2009-05-12 16:01:00,,,
5243,17643,United Kingdom,2010-07-22 13:07:00,,,
5244,17644,United Kingdom,2010-02-16 08:44:00,,,
5245,17646,United Kingdom,2009-12-16 09:37:00,,,
5246,17647,United Kingdom,2010-08-02 14:39:00,,,
5247,17648,United Kingdom,2010-11-19 16:41:00,,,
5248,17649,United Kingdom,2010-08-24 13:01:00,,,
5249,17650,United Kingdom,2011-11-18 14:52:00,,,
5250,17651,United Kingdom,2010-01-07 12:17:00,,,
5251,17652,United Kingdom,2011-03-03 14:05:00,,,
5252,17653,United Kingdom,2011-11-08 15:24:00,,,
5253,17654,United Kingdom,2011-07-03 13:17:00,,,
5254,17655,United Kingdom,2010-10-19 10:20:00,,,
5255,17656,United Kingdom,2011-03-08 10:45:00,,,
5256,17657,United Kingdom,2010-05-10 14:52:00,,,
5257,17658,United Kingdom,2011-12-05 15:23:00,,,
