K_Receipt,K_Member,Quantity,Q_Amount,T_Receipt,Q_Discount_Amount
561900,16655,521.0,636.49,2011-07-31 15:31:00,
561901,14156,5246.0,13464.26,2011-07-31 15:42:00,
561902,17404,2566.0,3603.58,2011-07-31 15:50:00,
561903,17162,176.0,298.38,2011-07-31 16:04:00,
561904,17941,252.0,304.56,2011-01-08 08:30:00,
561905,14947,118.0,178.5,2011-01-08 09:31:00,
561906,12921,471.0,660.45,2011-01-08 10:03:00,
561907,14060,250.0,211.14000000000001,2011-01-08 10:08:00,
561908,14239,60.0,120.5,2011-01-08 10:09:00,
561909,15625,250.0,301.14,2011-01-08 10:23:00,
561910,17053,122.0,498.48,2011-01-08 10:23:00,
561911,12534,645.0,981.18,2011-01-08 10:26:00,
561912,13184,212.0,178.82,2011-01-08 11:08:00,
561913,13184,7.0,8.29,2011-01-08 11:12:00,
561914,17676,134.0,182.66,2011-01-08 11:13:00,
561915,14408,569.0,773.69,2011-01-08 11:23:00,
561917,16904,89.0,228.94,2011-01-08 11:57:00,
561922,13167,80.0,174.64,2011-01-08 12:12:00,
561923,14112,476.0,748.32,2011-01-08 12:16:00,
561925,16551,316.0,306.1,2011-01-08 12:28:00,
561926,12749,812.0,1866.43,2011-01-08 12:48:00,
561928,12749,6.0,29.700000000000003,2011-01-08 12:50:00,
561933,12949,434.0,678.47,2011-01-08 12:56:00,
561936,14403,16.0,204.0,2011-01-08 12:57:00,
561952,12949,28.0,59.39999999999999,2011-01-08 13:02:00,
561955,12949,18.0,35.1,2011-01-08 13:03:00,
561967,12844,77.0,174.88,2011-01-08 13:11:00,
561968,16332,72.0,221.5,2011-01-08 13:29:00,
561969,17757,153.0,206.69,2011-01-08 13:31:00,
561995,16133,383.0,306.02,2011-01-08 13:44:00,
562002,14567,172.0,800.76,2011-01-08 13:48:00,
562011,16745,207.0,422.07,2011-01-08 13:54:00,
562014,14341,237.0,321.29,2011-01-08 14:05:00,
562015,17615,30.0,57.3,2011-01-08 14:06:00,
562017,14937,172.0,759.56,2011-01-08 14:16:00,
562018,17282,916.0,687.0,2011-01-08 14:29:00,
562019,14709,220.0,457.6,2011-01-08 14:57:00,
562021,16172,136.0,249.0,2011-01-08 15:37:00,
562023,16814,131.0,258.75,2011-01-08 15:57:00,
562025,12828,84.0,227.0,2011-01-08 16:16:00,
562029,16182,1300.0,2327.0,2011-01-08 16:41:00,
562031,16984,1594.0,3213.19,2011-01-08 17:37:00,
562032,12347,277.0,584.9100000000001,2011-02-08 08:48:00,
562033,15410,146.0,340.74,2011-02-08 08:49:00,
562034,12449,261.0,687.95,2011-02-08 09:14:00,
562035,12627,262.0,402.16,2011-02-08 09:29:00,
562036,15187,24.0,99.60000000000001,2011-02-08 09:34:00,
562037,13023,156.0,291.40000000000003,2011-02-08 09:34:00,
562038,12633,136.0,201.2,2011-02-08 09:35:00,
562039,12593,52.0,85.8,2011-02-08 09:55:00,
562040,17553,1048.0,1487.6,2011-02-08 10:00:00,
562042,13075,485.0,919.61,2011-02-08 10:19:00,
562043,15342,283.0,406.09,2011-02-08 10:19:00,
562044,16607,583.0,114.78,2011-02-08 10:24:00,
562045,12644,325.0,477.91,2011-02-08 10:33:00,
562046,12378,2529.0,4008.62,2011-02-08 10:34:00,
562047,17788,2.0,11.75,2011-02-08 10:38:00,
562049,14133,172.0,267.71999999999997,2011-02-08 11:33:00,
562050,14133,24.0,19.919999999999998,2011-02-08 11:34:00,
562053,16701,1126.0,376.02,2011-02-08 12:11:00,
562085,15228,486.0,970.58,2011-02-08 12:27:00,
562087,14606,66.0,124.11,2011-02-08 12:31:00,
562088,13094,216.0,228.96000000000004,2011-02-08 12:35:00,
562092,16133,278.0,457.86,2011-02-08 12:55:00,
562093,13777,138.0,326.22,2011-02-08 12:59:00,
562094,15024,48.0,69.6,2011-02-08 13:09:00,
562095,16712,145.0,168.05,2011-02-08 13:15:00,
562096,15311,221.0,188.69,2011-02-08 13:16:00,
562098,14315,10.0,20.8,2011-02-08 13:31:00,
562099,14688,261.0,423.3,2011-02-08 13:46:00,
562100,13437,131.0,362.52000000000004,2011-02-08 14:00:00,
562101,13850,944.0,1595.48,2011-02-08 14:04:00,
562102,13089,906.0,1490.82,2011-02-08 14:21:00,
562103,13089,30.0,24.599999999999998,2011-02-08 14:23:00,
562105,15271,113.0,174.10999999999999,2011-02-08 14:50:00,
562106,14076,79.0,118.67,2011-02-08 15:19:00,
562107,13805,728.0,500.24,2011-02-08 15:29:00,
562108,17809,89.0,116.01,2011-02-08 15:40:00,
562109,13798,292.0,465.56,2011-02-08 15:42:00,
562112,18236,110.0,165.24,2011-02-08 15:53:00,
562120,13756,398.0,321.5,2011-02-08 17:04:00,
562123,17353,600.0,870.0,2011-02-08 17:19:00,
562125,17887,30.0,111.35,2011-02-08 17:29:00,
562127,13717,339.0,201.77,2011-03-08 08:21:00,
562128,16150,274.0,444.21999999999997,2011-03-08 09:06:00,
562129,13186,360.0,988.34,2011-03-08 09:09:00,
562130,12750,137.0,275.88,2011-03-08 09:13:00,
562131,18178,287.0,490.87,2011-03-08 09:30:00,
562132,13384,396.0,583.24,2011-03-08 09:40:00,
562133,16419,76.0,112.09,2011-03-08 09:47:00,
562136,15374,126.0,168.0,2011-03-08 09:59:00,
562137,12720,187.0,221.04,2011-03-08 10:04:00,
562138,14737,153.0,647.75,2011-03-08 10:04:00,
562140,18241,43.0,95.85,2011-03-08 10:11:00,
562141,17389,66.0,441.18,2011-03-08 10:12:00,
562143,16422,1460.0,2353.0,2011-03-08 10:41:00,
562145,17656,152.0,341.58,2011-03-08 10:45:00,
562146,17675,272.0,614.78,2011-03-08 10:45:00,
562148,13695,138.0,218.27,2011-03-08 10:49:00,
562150,14132,170.0,301.92,2011-03-08 10:49:00,
562152,16168,98.0,205.1,2011-03-08 10:56:00,
562153,14088,762.0,1004.88,2011-03-08 11:21:00,
562155,17940,648.0,162.0,2011-03-08 11:24:00,
562156,14401,346.0,310.02,2011-03-08 11:35:00,
562157,16012,332.0,767.0699999999999,2011-03-08 11:44:00,
562158,15039,219.0,536.58,2011-03-08 11:45:00,
562161,17841,201.0,264.55,2011-03-08 11:58:00,
562162,12841,69.0,158.43,2011-03-08 12:03:00,
562163,15628,245.0,308.43,2011-03-08 12:06:00,
562166,13209,524.0,595.26,2011-03-08 12:10:00,
562173,14530,171.0,460.43,2011-03-08 12:12:00,
562199,12748,91.0,174.0,2011-03-08 12:20:00,
562200,17719,176.0,658.38,2011-03-08 12:21:00,
562201,14527,40.0,166.72,2011-03-08 12:31:00,
562202,15290,218.0,526.22,2011-03-08 12:33:00,
562203,16102,464.0,839.76,2011-03-08 12:50:00,
562204,16324,181.0,249.27,2011-03-08 12:54:00,
562205,18055,113.0,310.33,2011-03-08 12:55:00,
562207,12643,690.0,1067.22,2011-03-08 12:56:00,
562208,16324,1.0,3.95,2011-03-08 12:58:00,
562209,13213,153.0,412.35,2011-03-08 13:06:00,
562210,13486,389.0,617.4499999999999,2011-03-08 13:10:00,
562211,17429,290.0,148.78,2011-03-08 13:22:00,
562213,13975,311.0,360.9,2011-03-08 13:39:00,
562214,17731,169.0,301.17,2011-03-08 13:39:00,
562216,16835,42.0,99.1,2011-03-08 13:50:00,
562217,17659,158.0,318.24,2011-03-08 14:06:00,
562218,13851,873.0,1106.96,2011-03-08 14:07:00,
562219,15089,674.0,1221.56,2011-03-08 14:14:00,
562220,15150,108.0,304.42,2011-03-08 14:19:00,
562222,18073,634.0,832.5,2011-03-08 14:33:00,
562224,17306,712.0,611.24,2011-03-08 14:35:00,
562233,14972,28.0,114.77,2011-03-08 14:54:00,
562255,16607,36.0,14.040000000000001,2011-03-08 15:02:00,
562256,15152,109.0,399.6,2011-03-08 15:14:00,
562257,17848,88.0,148.72,2011-03-08 15:14:00,
562258,16348,111.0,179.22,2011-03-08 15:28:00,
562259,15400,72.0,85.2,2011-03-08 15:34:00,
562260,13408,327.0,452.8,2011-03-08 15:38:00,
562261,13408,48.0,119.52000000000001,2011-03-08 15:38:00,
562262,13408,40.0,66.0,2011-03-08 15:39:00,
562263,17514,135.0,208.65,2011-03-08 15:45:00,
562269,14056,154.0,251.94,2011-03-08 16:35:00,
562270,12917,120.0,594.0,2011-03-08 16:42:00,
562271,16098,110.0,200.32,2011-03-08 17:05:00,
562272,12971,54.0,83.10000000000001,2011-04-08 08:18:00,
562273,12502,146.0,620.87,2011-04-08 09:55:00,
562274,12704,143.0,280.81,2011-04-08 10:00:00,
562275,12689,279.0,475.03,2011-04-08 10:04:00,
562276,17735,538.0,954.0,2011-04-08 10:23:00,
562277,17315,461.0,190.35,2011-04-08 10:24:00,
562282,13098,1320.0,2022.6,2011-04-08 10:38:00,
562283,15249,365.0,615.5,2011-04-08 10:43:00,
562284,15133,368.0,324.52,2011-04-08 10:44:00,
562285,17404,960.0,612.0,2011-04-08 10:45:00,
562286,15061,580.0,913.3,2011-04-08 10:45:00,
562287,12455,32.0,50.56,2011-04-08 11:07:00,
562290,14825,47.0,132.05,2011-04-08 11:16:00,
562313,14640,230.0,496.24,2011-04-08 11:38:00,
562332,13791,500.0,579.0,2011-04-08 11:44:00,
562339,13571,167.0,167.26,2011-04-08 11:59:00,
562340,13985,210.0,407.38,2011-04-08 12:05:00,
562341,15005,195.0,192.28,2011-04-08 12:13:00,
562342,16929,126.0,199.74,2011-04-08 12:13:00,
562343,17381,1208.0,376.32,2011-04-08 12:13:00,
562344,17381,720.0,151.2,2011-04-08 12:14:00,
562345,13694,1524.0,1505.64,2011-04-08 12:14:00,
562346,16187,382.0,422.82,2011-04-08 12:14:00,
562347,13263,77.0,166.9,2011-04-08 12:22:00,
562348,17511,3005.0,5162.74,2011-04-08 12:36:00,
562349,16915,6.0,173.70000000000002,2011-04-08 13:03:00,
562351,16626,150.0,198.0,2011-04-08 13:10:00,
562353,16180,1312.0,2317.0,2011-04-08 13:15:00,
562354,17470,392.0,193.36,2011-04-08 13:15:00,
562355,14768,40.0,133.20000000000002,2011-04-08 13:25:00,
562365,14344,39.0,117.3,2011-04-08 13:51:00,
562366,17692,108.0,117.47999999999999,2011-04-08 14:01:00,
562368,16570,260.0,299.52,2011-04-08 14:06:00,
562369,17584,245.0,749.45,2011-04-08 14:12:00,
562370,12626,552.0,990.8399999999999,2011-04-08 14:20:00,
562371,13709,525.0,788.04,2011-04-08 14:30:00,
562372,16258,216.0,754.8000000000001,2011-04-08 14:33:00,
562373,16672,98.0,318.5,2011-04-08 14:33:00,
562374,14911,2270.0,4345.1,2011-04-08 14:40:00,
562376,15254,275.0,300.36,2011-04-08 15:04:00,
562377,14535,506.0,799.94,2011-04-08 15:04:00,
562378,15046,675.0,943.07,2011-04-08 15:07:00,
562379,15134,126.0,203.78,2011-04-08 15:17:00,
562380,14778,165.0,396.81,2011-04-08 15:23:00,
562381,16873,456.0,638.02,2011-04-08 15:33:00,
562387,13402,289.0,312.95,2011-04-08 15:51:00,
562388,18099,149.0,168.31,2011-04-08 15:52:00,
562389,16531,214.0,199.7,2011-04-08 15:55:00,
562392,15205,196.0,476.29999999999995,2011-04-08 16:07:00,
562393,18172,476.0,1019.44,2011-04-08 16:17:00,
562416,13969,64.0,301.93,2011-04-08 16:31:00,
562418,16572,176.0,367.32,2011-04-08 16:34:00,
562419,14667,124.0,249.13,2011-04-08 16:36:00,
562421,15241,264.0,74.4,2011-04-08 16:41:00,
562422,13218,88.0,62.63999999999999,2011-04-08 16:59:00,
562424,12584,1.0,12.75,2011-04-08 17:07:00,
562426,12748,6.0,29.700000000000003,2011-04-08 17:13:00,
562427,17267,154.0,310.6,2011-04-08 17:19:00,
562428,17267,4.0,6.6,2011-04-08 17:22:00,
562429,13767,136.0,423.84000000000003,2011-04-08 17:23:00,
562430,18109,472.0,270.52,2011-04-08 17:26:00,
562431,13069,29.0,47.29,2011-04-08 17:37:00,
562432,14004,386.0,716.0,2011-04-08 17:38:00,
562433,17677,621.0,1016.04,2011-04-08 17:40:00,
562434,12823,30.0,229.5,2011-04-08 17:45:00,
562435,12693,32.0,189.14000000000001,2011-04-08 17:51:00,
562436,17961,3.0,2.25,2011-04-08 17:55:00,
562437,13047,309.0,447.93,2011-04-08 17:58:00,
562439,12931,11848.0,18841.48,2011-04-08 18:06:00,
562440,12931,48.0,204.0,2011-04-08 18:07:00,
562441,14543,32.0,161.4,2011-04-08 18:18:00,
562442,14397,64.0,98.16,2011-04-08 18:31:00,
562443,17723,150.0,622.5,2011-04-08 18:37:00,
562444,14713,267.0,372.24,2011-04-08 18:44:00,
562445,12417,187.0,301.56,2011-04-08 18:51:00,
562446,13145,24.0,118.80000000000001,2011-04-08 19:06:00,
562447,15251,112.0,492.0,2011-04-08 19:20:00,
562448,17428,905.0,1327.55,2011-04-08 19:22:00,
562449,14562,158.0,245.32,2011-04-08 20:01:00,
562450,12562,320.0,596.0,2011-05-08 08:40:00,
562451,15110,52.0,206.9,2011-05-08 09:25:00,
562452,16302,158.0,233.22,2011-05-08 09:44:00,
562453,18097,110.0,209.34,2011-05-08 10:31:00,
562454,15128,262.0,312.14,2011-05-08 10:31:00,
562455,18097,210.0,320.3,2011-05-08 10:32:00,
562456,15194,304.0,402.02,2011-05-08 10:39:00,
562457,18079,1232.0,593.35,2011-05-08 11:00:00,
562458,16029,384.0,480.0,2011-05-08 11:16:00,
562459,16029,408.0,757.2,2011-05-08 11:17:00,
562460,17841,163.0,240.73,2011-05-08 11:19:00,
562461,16029,157.0,260.62,2011-05-08 11:19:00,
562462,16029,214.0,520.1,2011-05-08 11:21:00,
562465,13908,361.0,630.5,2011-05-08 11:46:00,
562466,13435,200.0,251.26,2011-05-08 11:49:00,
562467,13513,109.0,205.1,2011-05-08 11:50:00,
562468,16928,88.0,110.0,2011-05-08 11:52:00,
562490,14720,40.0,155.8,2011-05-08 12:06:00,
562516,15129,134.0,390.0,2011-05-08 12:25:00,
562517,15719,204.0,342.53000000000003,2011-05-08 12:27:00,
562518,16818,153.0,272.56,2011-05-08 12:30:00,
562519,16764,82.0,172.42000000000002,2011-05-08 12:37:00,
562520,12599,162.0,162.3,2011-05-08 12:38:00,
562521,17457,154.0,340.06,2011-05-08 12:48:00,
562523,16174,260.0,304.20000000000005,2011-05-08 13:26:00,
562524,15201,225.0,301.41,2011-05-08 13:28:00,
562525,18282,75.0,100.21000000000001,2011-05-08 13:35:00,
562526,16880,69.0,158.41,2011-05-08 13:46:00,
562527,12647,132.0,271.8,2011-05-08 13:49:00,
562528,12610,453.0,834.75,2011-05-08 13:52:00,
562529,15201,30.0,29.58,2011-05-08 14:05:00,
562531,13984,58.0,102.1,2011-05-08 14:30:00,
562532,14083,3.0,17.85,2011-05-08 14:31:00,
562533,17676,10.0,16.5,2011-05-08 14:36:00,
562534,14031,388.0,809.11,2011-05-08 14:49:00,
562535,13200,249.0,319.32,2011-05-08 14:50:00,
562537,12517,416.0,681.75,2011-05-08 15:02:00,
562538,15505,110.0,502.02,2011-05-08 15:07:00,
562539,17220,191.0,331.57,2011-05-08 15:30:00,
562540,17400,487.0,791.22,2011-05-08 15:38:00,
562541,18102,288.0,985.92,2011-05-08 15:39:00,
562542,17377,356.0,309.65,2011-05-08 15:40:00,
562543,13552,216.0,463.90000000000003,2011-05-08 15:45:00,
562545,12971,196.0,137.76,2011-05-08 15:46:00,
562549,17092,281.0,494.42,2011-05-08 16:10:00,
562550,13082,24.0,90.0,2011-05-08 16:16:00,
562551,17231,129.0,201.07,2011-05-08 16:19:00,
562552,12748,6.0,9.899999999999999,2011-05-08 16:23:00,
562555,15671,240.0,301.36,2011-05-08 16:37:00,
562558,13451,648.0,796.02,2011-05-08 16:43:00,
562560,14156,739.0,1563.18,2011-05-08 17:12:00,
562562,16271,201.0,299.42,2011-05-08 17:43:00,
562563,13450,268.0,302.28,2011-07-08 10:24:00,
562564,15058,133.0,234.35,2011-07-08 10:43:00,
562565,16206,50.0,121.11,2011-07-08 10:45:00,
562566,16954,154.0,303.9,2011-07-08 10:55:00,
562567,12877,140.0,100.4,2011-07-08 11:40:00,
562568,12720,60.0,107.4,2011-07-08 11:59:00,
562569,17323,85.0,104.50999999999999,2011-07-08 12:05:00,
562570,14079,301.0,375.1,2011-07-08 12:10:00,
562571,13782,28.0,123.49,2011-07-08 12:21:00,
562572,17298,132.0,107.63999999999999,2011-07-08 12:21:00,
562573,13248,54.0,78.21000000000001,2011-07-08 12:40:00,
562574,14903,408.0,601.6899999999999,2011-07-08 12:42:00,
562575,15411,107.0,225.81,2011-07-08 12:54:00,
562576,15518,145.0,228.57999999999998,2011-07-08 13:08:00,
562578,14331,16.0,79.0,2011-07-08 13:17:00,
562579,16950,305.0,606.41,2011-07-08 13:30:00,
562580,14024,99.0,262.45,2011-07-08 13:31:00,
562581,15860,59.0,113.79,2011-07-08 13:43:00,
562583,15831,379.0,141.17,2011-07-08 13:54:00,
562584,13752,81.0,193.25,2011-07-08 14:16:00,
562585,14053,100.0,106.0,2011-07-08 14:27:00,
562586,16066,186.0,316.38,2011-07-08 14:33:00,
562587,15640,843.0,1434.71,2011-07-08 14:34:00,
562589,15198,64.0,107.64,2011-07-08 15:16:00,
562590,12748,72.0,53.519999999999996,2011-07-08 15:39:00,
562591,12748,48.0,46.559999999999995,2011-07-08 15:40:00,
562592,13418,298.0,263.19,2011-07-08 15:43:00,
562593,16549,457.0,660.87,2011-07-08 15:43:00,
562595,17602,102.0,142.5,2011-07-08 15:52:00,
562596,16145,292.0,325.51,2011-08-08 09:22:00,
562598,15152,178.0,309.06,2011-08-08 10:00:00,
562599,13013,83.0,194.51,2011-08-08 10:01:00,
562600,12676,82.0,129.10000000000002,2011-08-08 10:01:00,
562602,12865,550.0,981.38,2011-08-08 10:11:00,
562603,17870,123.0,106.91,2011-08-08 10:40:00,
562604,17611,270.0,301.59999999999997,2011-08-08 10:51:00,
562605,12530,271.0,380.65000000000003,2011-08-08 10:59:00,
562606,13552,24.0,19.919999999999998,2011-08-08 11:28:00,
562607,12885,346.0,645.35,2011-08-08 11:45:00,
562608,15502,1905.0,3315.0699999999997,2011-08-08 11:45:00,
562609,17331,16.0,175.2,2011-08-08 11:55:00,
562610,16333,1132.0,1282.0,2011-08-08 11:56:00,
562611,17716,492.0,809.82,2011-08-08 11:58:00,
562612,16637,211.0,226.93,2011-08-08 12:00:00,
562614,17961,13.0,24.88,2011-08-08 12:15:00,
562615,16458,202.0,254.8,2011-08-08 12:20:00,
562616,14748,452.0,347.64,2011-08-08 12:28:00,
562619,15311,108.0,158.47,2011-08-08 12:34:00,
562621,14415,194.0,364.26,2011-08-08 12:36:00,
562649,14606,51.0,211.85,2011-08-08 13:11:00,
562652,14844,365.0,714.33,2011-08-08 13:34:00,
562670,14911,603.0,829.96,2011-08-08 13:42:00,
562680,17954,178.0,237.71,2011-08-08 13:46:00,
562688,13869,985.0,1510.49,2011-08-08 13:53:00,
562701,13767,224.0,480.6,2011-08-08 13:59:00,
562708,17085,157.0,347.75,2011-08-08 14:15:00,
562710,14298,474.0,598.88,2011-08-08 14:37:00,
562711,16788,123.0,299.92,2011-08-08 14:53:00,
562712,13016,315.0,425.25,2011-08-08 15:00:00,
562713,15189,244.0,576.84,2011-08-08 15:17:00,
562716,14257,628.0,1388.92,2011-08-08 15:35:00,
562718,18241,84.0,169.4,2011-08-08 16:07:00,
562719,16365,8.0,53.95,2011-08-08 16:15:00,
562720,15033,26.0,36.89,2011-08-08 16:18:00,
562721,15985,208.0,242.84,2011-08-08 16:31:00,
562722,13798,808.0,1109.34,2011-08-08 16:43:00,
562725,17302,155.0,358.49,2011-09-08 09:04:00,
562727,15601,168.0,462.06,2011-09-08 09:26:00,
562729,12569,34.0,84.98,2011-09-08 10:05:00,
562730,17554,662.0,477.46000000000004,2011-09-08 10:16:00,
562732,18248,269.0,307.56,2011-09-08 10:19:00,
562733,14626,447.0,984.39,2011-09-08 10:20:00,
562767,13769,95.0,282.23,2011-09-08 10:47:00,
562768,14127,124.0,257.48,2011-09-08 10:49:00,
562769,14409,100.0,190.8,2011-09-08 10:52:00,
562770,17139,708.0,1256.95,2011-09-08 11:56:00,
562771,13113,192.0,657.4,2011-09-08 12:00:00,
562772,13097,190.0,636.75,2011-09-08 12:07:00,
562774,13500,128.0,326.4,2011-09-08 12:20:00,
562775,15078,248.0,494.6,2011-09-08 12:21:00,
562776,14180,35.0,174.65,2011-09-08 12:23:00,
562777,15247,160.0,356.0,2011-09-08 12:52:00,
562778,17591,60.0,213.6,2011-09-08 12:55:00,
562779,17841,195.0,354.32,2011-09-08 12:58:00,
562780,14901,134.0,159.64,2011-09-08 13:03:00,
562781,14334,280.0,335.28,2011-09-08 13:10:00,
562782,13280,70.0,115.5,2011-09-08 13:14:00,
562783,13018,274.0,251.96,2011-09-08 13:22:00,
562784,16791,71.0,224.12,2011-09-08 13:22:00,
562788,17669,206.0,368.5,2011-09-08 13:48:00,
562789,14646,7807.0,12341.21,2011-09-08 13:50:00,
562790,14646,375.0,157.5,2011-09-08 13:51:00,
562791,17730,355.0,367.46,2011-09-08 14:18:00,
562792,17634,130.0,105.99000000000001,2011-09-08 14:18:00,
562804,13355,314.0,674.7,2011-09-08 14:48:00,
562806,13636,36.0,105.1,2011-09-08 14:56:00,
562807,16053,1003.0,1124.19,2011-09-08 14:57:00,
562809,16775,29.0,109.63,2011-09-08 15:12:00,
562810,16656,16.0,60.0,2011-09-08 15:22:00,
562812,13217,18.0,52.02,2011-09-08 15:32:00,
562838,13162,317.0,382.85,2011-09-08 15:59:00,
562839,14056,69.0,123.21000000000001,2011-09-08 16:17:00,
562840,14527,59.0,150.74,2011-09-08 16:27:00,
562841,17675,228.0,392.06,2011-09-08 16:42:00,
562842,17675,58.0,245.8,2011-09-08 16:44:00,
562844,12444,61.0,477.07,2011-10-08 08:41:00,
562847,16245,172.0,315.72,2011-10-08 09:34:00,
562849,16700,278.0,307.22,2011-10-08 09:52:00,
562850,14680,1324.0,2388.2,2011-10-08 10:08:00,
562851,13117,92.0,90.4,2011-10-08 10:09:00,
562852,13050,217.0,392.17,2011-10-08 10:12:00,
562853,13919,337.0,195.15,2011-10-08 10:15:00,
562854,16133,136.0,304.96,2011-10-08 10:15:00,
562878,16241,77.0,120.19,2011-10-08 10:45:00,
562879,15640,36.0,45.0,2011-10-08 10:45:00,
562880,15838,2630.0,4105.9400000000005,2011-10-08 10:53:00,
562881,15632,265.0,409.61,2011-10-08 10:57:00,
562882,12384,60.0,212.69,2011-10-08 11:23:00,
562883,14056,3.0,6.300000000000001,2011-10-08 11:24:00,
562885,14024,51.0,65.25,2011-10-08 11:30:00,
562886,17994,127.0,120.71000000000001,2011-10-08 11:41:00,
562888,14388,249.0,335.15,2011-10-08 11:58:00,
562890,14191,272.0,355.45,2011-10-08 12:11:00,
562891,13468,58.0,107.1,2011-10-08 12:18:00,
562892,16292,191.0,302.25,2011-10-08 12:24:00,
562893,17442,307.0,521.44,2011-10-08 12:25:00,
562894,12571,197.0,248.35,2011-10-08 12:35:00,
562902,13925,55.0,115.92999999999999,2011-10-08 12:41:00,
562907,14116,162.0,319.97,2011-10-08 12:44:00,
562908,16839,245.0,457.25,2011-10-08 12:48:00,
562912,15311,149.0,205.32,2011-10-08 13:15:00,
562913,17042,220.0,241.92000000000002,2011-10-08 13:19:00,
562914,16558,83.0,203.59,2011-10-08 13:25:00,
562917,17949,600.0,432.0,2011-10-08 13:43:00,
562918,15615,290.0,520.54,2011-10-08 13:51:00,
562919,15615,12.0,15.0,2011-10-08 13:52:00,
562920,14495,22.0,40.599999999999994,2011-10-08 14:13:00,
562922,12594,521.0,721.95,2011-10-08 14:26:00,
562923,16996,134.0,340.90000000000003,2011-10-08 14:34:00,
562924,16750,45.0,98.38,2011-10-08 14:49:00,
562925,17389,84.0,625.8,2011-10-08 14:51:00,
562926,17512,302.0,350.58,2011-10-08 14:55:00,
562928,15494,1071.0,1119.88,2011-10-08 15:29:00,
562929,17562,75.0,126.30000000000001,2011-10-08 15:37:00,
562930,14209,184.0,354.68,2011-10-08 16:01:00,
562931,14030,210.0,222.48,2011-10-08 16:19:00,
562932,16904,321.0,282.97,2011-10-08 16:39:00,
562935,14156,391.0,1253.05,2011-10-08 17:11:00,
562939,15498,484.0,660.76,2011-11-08 08:37:00,
562940,15498,50.0,337.5,2011-11-08 08:38:00,
562941,15498,12.0,17.4,2011-11-08 08:39:00,
562942,13538,23.0,176.85000000000002,2011-11-08 08:50:00,
562944,13985,189.0,371.3,2011-11-08 09:34:00,
562947,15987,113.0,403.05,2011-11-08 09:45:00,
562948,17857,96.0,101.76,2011-11-08 09:46:00,
562949,14346,501.0,759.14,2011-11-08 09:47:00,
562950,15608,230.0,285.68,2011-11-08 09:56:00,
562951,14462,108.0,252.62,2011-11-08 09:57:00,
562960,14911,314.0,388.4,2011-11-08 10:22:00,
562963,13203,129.0,144.15,2011-11-08 10:29:00,
562964,13488,383.0,642.36,2011-11-08 10:29:00,
562965,18226,490.0,666.8,2011-11-08 10:45:00,
562966,16133,360.0,424.08000000000004,2011-11-08 10:53:00,
562967,16422,304.0,327.12,2011-11-08 10:54:00,
562968,14291,222.0,325.32,2011-11-08 10:55:00,
562973,14911,1112.0,1234.0,2011-11-08 11:42:00,
562980,17686,737.0,1552.6,2011-11-08 11:44:00,
562984,17841,226.0,403.05,2011-11-08 11:45:00,
562999,15117,415.0,363.33,2011-11-08 11:51:00,
563011,16283,46.0,109.97999999999999,2011-11-08 12:00:00,
563012,17284,188.0,272.96999999999997,2011-11-08 12:00:00,
563013,12993,112.0,197.1,2011-11-08 12:01:00,
563014,13408,228.0,383.96,2011-11-08 12:17:00,
563016,15358,707.0,710.2,2011-11-08 12:44:00,
